Season,Team,Games,MP,FG,FGA,FG_Perc,3P,3PA,3P_Perc,2P,2PA,2P_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,Orlando Magic,82,242.7,35.5,75.2,.472,3.6,9.7,.376,31.9,65.5,.486,20.3,27.8,.730,10.9,29.3,40.2,18.2,6.5,4.4,15.1,23.3,94.9
2006-07,Indiana Pacers,82,240.6,34.0,76.5,.444,6.5,18.7,.349,27.4,57.8,.475,19.4,26.3,.737,11.0,31.2,42.2,19.9,7.3,5.0,15.3,22.2,93.9
2006-07,New Jersey Nets,82,241.2,33.9,77.0,.440,5.8,17.6,.330,28.1,59.4,.472,20.2,26.7,.758,10.0,31.0,41.0,23.0,6.8,3.4,13.6,23.2,93.8
2006-07,New Orleans/Oklahoma City Hornets,82,241.5,34.5,78.4,.440,3.7,10.8,.339,30.9,67.6,.457,20.1,26.5,.758,11.2,29.0,40.2,18.5,7.5,3.8,13.4,21.8,92.8
2006-07,Utah Jazz,82,242.4,33.5,75.7,.442,3.8,11.3,.336,29.7,64.4,.461,21.6,30.1,.719,13.1,29.0,42.1,21.6,6.4,6.0,15.7,24.8,92.4
2006-07,Memphis Grizzlies,82,242.1,33.5,74.7,.448,7.2,19.2,.374,26.3,55.5,.474,18.0,25.3,.711,10.2,29.0,39.2,19.3,7.3,5.4,13.8,21.4,92.2
2006-07,Minnesota Timberwolves,82,242.1,35.2,77.3,.456,3.8,11.5,.329,31.4,65.8,.478,17.5,23.1,.758,9.9,29.5,39.4,20.9,6.8,5.7,14.5,23.0,91.7
2006-07,Houston Rockets,82,241.8,33.0,76.2,.433,5.7,17.2,.332,27.3,59.0,.463,18.3,24.1,.759,10.4,31.3,41.6,19.3,7.2,3.9,14.5,22.7,90.1
2006-07,Portland Trail Blazers,82,240.6,34.0,76.4,.445,4.4,12.7,.349,29.6,63.7,.464,16.3,23.7,.689,10.8,26.9,37.7,18.2,6.5,5.3,14.7,22.3,88.8
2007-08,Phoenix Suns,82,242.7,41.3,83.6,.494,9.6,24.0,.399,31.7,59.6,.532,18.0,22.3,.808,9.0,31.5,40.5,25.9,6.7,4.8,14.5,20.2,110.2
2007-08,Golden State Warriors,82,240.9,39.8,86.0,.463,8.5,24.0,.356,31.2,62.0,.504,18.5,25.8,.717,11.5,30.0,41.4,23.8,9.1,5.7,16.0,23.6,106.5
2007-08,Denver Nuggets,82,241.2,38.6,83.0,.465,5.9,17.6,.336,32.7,65.4,.500,22.3,29.9,.746,12.2,31.2,43.4,23.4,8.3,5.3,16.5,21.4,105.4
2007-08,Washington Wizards,82,241.8,37.4,83.2,.450,6.8,19.7,.348,30.6,63.5,.482,22.6,29.6,.765,12.2,29.0,41.2,20.2,7.7,4.6,13.8,22.2,104.3
2007-08,Los Angeles Lakers,82,244.3,37.8,81.3,.466,7.4,21.0,.353,30.4,60.2,.505,20.2,27.1,.747,10.8,30.4,41.2,22.6,7.3,5.1,15.5,23.0,103.3
2007-08,Memphis Grizzlies,82,243.7,36.6,78.6,.465,6.1,16.6,.367,30.5,62.0,.491,22.4,29.4,.761,10.6,29.0,39.5,20.5,6.9,5.0,16.4,22.3,101.6
2007-08,Utah Jazz,82,241.5,37.4,78.9,.474,4.3,12.9,.335,33.1,66.0,.501,22.3,30.0,.743,12.6,30.0,42.5,24.7,7.0,4.1,15.6,25.2,101.5
2007-08,Sacramento Kings,82,241.5,35.9,79.7,.450,6.5,18.5,.350,29.4,61.2,.480,23.1,30.2,.765,9.7,29.2,38.9,20.3,8.2,3.2,14.6,21.9,101.3
2007-08,Dallas Mavericks,82,240.9,36.7,78.6,.467,6.5,17.1,.381,30.2,61.4,.491,20.1,24.9,.805,11.2,30.7,41.9,19.9,6.8,5.0,13.9,22.4,100.0
2007-08,Milwaukee Bucks,82,242.1,38.1,81.9,.465,6.4,18.0,.356,31.7,63.9,.495,17.1,23.4,.733,11.5,27.7,39.2,21.6,7.2,2.7,15.1,22.2,99.7
2007-08,Toronto Raptors,82,240.9,37.0,79.8,.463,6.5,17.9,.363,30.5,62.0,.492,19.0,24.2,.788,9.2,30.2,39.5,22.2,7.1,3.9,13.5,20.4,99.5
2007-08,Seattle SuperSonics,82,241.8,37.2,80.8,.460,6.4,17.7,.362,30.8,63.1,.487,18.4,23.3,.791,11.3,28.3,39.6,20.7,7.7,3.7,15.5,22.0,99.1
2007-08,Chicago Bulls,82,241.2,37.1,81.3,.457,5.9,15.1,.388,31.3,66.2,.473,18.6,25.4,.734,12.0,31.7,43.7,22.3,7.8,5.4,16.0,23.3,98.8
2007-08,San Antonio Spurs,82,241.2,36.6,77.2,.474,7.3,19.0,.381,29.3,58.1,.504,18.1,24.1,.751,9.3,31.4,40.7,22.1,7.2,5.1,13.9,19.4,98.5
2007-08,New Jersey Nets,82,242.4,35.5,77.8,.457,7.4,20.4,.363,28.1,57.4,.490,19.1,26.3,.727,10.0,30.8,40.8,23.9,6.1,3.3,14.8,22.8,97.6
2007-08,New York Knicks,82,244.0,35.4,77.5,.457,5.8,16.7,.346,29.6,60.8,.487,20.9,29.2,.715,12.6,30.7,43.3,18.7,6.6,3.2,17.1,23.6,97.5
2007-08,Houston Rockets,82,242.1,35.4,79.6,.445,8.6,23.1,.372,26.8,56.5,.475,17.5,23.2,.753,10.7,32.6,43.3,20.8,7.1,4.1,14.2,20.9,97.0
2007-08,Charlotte Bobcats,82,244.0,36.1,81.0,.446,5.6,15.6,.357,30.5,65.4,.467,19.1,26.0,.734,11.2,28.6,39.8,22.4,7.8,4.5,14.9,24.2,96.9
2007-08,Cleveland Cavaliers,82,242.4,36.3,81.2,.447,6.0,17.1,.352,30.3,64.1,.473,18.1,26.0,.696,12.7,30.8,43.5,20.8,7.6,4.3,14.4,21.7,96.8
2007-08,Minnesota Timberwolves,82,244.0,36.5,79.3,.461,4.7,13.3,.353,31.9,66.0,.483,18.3,23.1,.792,10.0,30.2,40.2,22.5,6.5,4.0,15.6,21.4,96.1
2007-08,Detroit Pistons,82,242.4,35.9,79.1,.454,5.5,15.9,.344,30.4,63.2,.481,18.8,24.2,.774,11.6,29.0,40.5,21.6,7.1,5.8,12.2,20.4,96.0
2007-08,Boston Celtics,82,242.1,34.9,78.7,.443,5.7,15.6,.367,29.1,63.1,.462,20.4,26.6,.767,11.2,29.2,40.4,19.9,7.2,4.7,16.5,24.0,95.8
2007-08,Los Angeles Clippers,82,240.6,35.1,77.0,.456,3.8,11.0,.348,31.3,66.0,.474,21.6,27.4,.788,10.8,30.3,41.1,21.5,7.3,5.8,15.1,22.7,95.6
2007-08,Indiana Pacers,82,241.2,35.0,80.0,.438,5.9,16.9,.346,29.2,63.1,.462,19.7,25.9,.760,12.1,29.8,41.8,20.5,7.3,5.5,16.3,23.3,95.6
2007-08,New Orleans/Oklahoma City Hornets,82,242.4,36.2,81.4,.445,5.5,15.3,.362,30.7,66.1,.464,17.5,23.7,.740,12.5,30.6,43.1,18.7,6.4,4.2,14.5,19.8,95.5
2007-08,Philadelphia 76ers,82,242.4,35.8,78.1,.458,3.5,10.0,.345,32.3,68.1,.474,20.0,26.0,.767,11.0,28.7,39.7,20.4,7.2,4.8,15.3,20.4,94.9
2007-08,Orlando Magic,82,241.2,35.1,74.3,.472,4.2,11.7,.356,30.9,62.5,.494,20.5,29.2,.702,11.2,29.5,40.7,18.6,6.9,5.1,17.0,23.2,94.8
2007-08,Miami Heat,82,242.1,35.6,76.7,.464,6.4,18.8,.343,29.2,57.9,.503,17.0,24.6,.690,10.0,30.8,40.8,20.5,6.9,5.4,14.6,21.3,94.6
2007-08,Portland Trail Blazers,82,243.4,35.0,78.0,.450,5.2,15.0,.346,29.9,62.9,.474,18.8,24.5,.769,11.3,28.0,39.3,18.5,6.8,4.6,15.1,23.5,94.1
2007-08,Atlanta Hawks,82,242.4,34.5,77.7,.444,4.2,12.7,.329,30.4,65.0,.467,20.5,26.9,.761,11.9,28.2,40.1,19.2,7.4,5.4,15.9,24.0,93.7
2008-09,Golden State Warriors,82,241.2,41.5,90.3,.459,9.3,26.6,.348,32.2,63.7,.506,18.8,24.9,.752,12.7,30.4,43.2,22.4,9.1,4.6,13.2,22.9,111.0
2008-09,Denver Nuggets,82,242.1,40.3,85.8,.470,6.9,19.6,.355,33.4,66.3,.504,23.1,30.7,.751,11.2,32.9,44.1,24.7,9.2,6.7,14.7,21.1,110.7
2008-09,Phoenix Suns,82,241.2,41.4,82.7,.500,8.5,21.5,.393,32.9,61.2,.538,18.9,24.1,.783,8.8,32.7,41.5,26.7,6.5,6.3,14.4,19.9,110.1
2008-09,Los Angeles Lakers,82,241.2,39.6,83.1,.476,8.1,21.4,.378,31.5,61.8,.510,21.3,27.7,.769,11.0,33.2,44.1,24.4,8.0,5.3,14.1,20.6,108.6
2008-09,Utah Jazz,82,240.3,40.0,80.4,.497,5.0,13.4,.372,35.0,67.0,.522,21.3,28.0,.759,11.5,29.4,40.9,26.4,8.7,4.3,14.6,24.0,106.2
2008-09,Orlando Magic,82,241.2,37.3,78.6,.474,9.8,25.3,.386,27.5,53.3,.516,20.1,27.9,.721,9.4,32.6,42.0,20.8,6.3,4.1,14.3,20.6,104.5
2008-09,Indiana Pacers,82,240.9,37.8,85.3,.444,9.2,24.6,.374,28.6,60.6,.472,19.1,24.9,.768,11.0,32.1,43.1,22.7,7.6,5.0,15.1,23.4,104.0
2008-09,Sacramento Kings,82,241.8,37.1,80.0,.464,6.2,16.7,.373,30.9,63.3,.488,22.1,27.7,.798,10.1,30.0,40.1,19.1,7.9,4.1,16.1,22.4,102.5
2008-09,New Orleans Hornets,82,241.5,38.6,82.9,.466,7.7,19.8,.389,30.9,63.1,.490,16.0,20.8,.769,11.4,30.4,41.8,21.8,7.8,3.9,11.9,18.7,100.9
2008-09,Memphis Grizzlies,82,241.5,37.3,82.2,.454,7.6,21.7,.349,29.8,60.5,.492,18.5,25.6,.723,10.3,31.3,41.6,19.2,6.1,4.7,15.3,19.4,100.7
2008-09,Boston Celtics,82,240.9,36.4,76.7,.475,7.3,19.1,.381,29.1,57.6,.506,20.5,26.5,.771,10.1,31.9,42.0,22.4,8.5,4.6,15.2,22.7,100.5
2008-09,Dallas Mavericks,82,240.6,36.9,79.5,.464,6.0,17.1,.352,30.9,62.3,.495,20.6,25.3,.814,10.8,32.2,43.0,21.0,6.0,4.9,12.6,21.8,100.4
2008-09,Toronto Raptors,82,241.8,38.4,82.0,.468,7.0,17.8,.392,31.4,64.2,.489,16.4,20.2,.812,9.6,30.4,40.1,23.8,7.0,4.1,11.7,19.5,100.2
2008-09,Washington Wizards,82,242.7,36.4,81.6,.446,7.0,19.7,.356,29.4,62.0,.475,19.0,24.3,.782,12.3,29.3,41.6,19.6,7.7,4.8,13.2,19.6,98.8
2008-09,Atlanta Hawks,82,242.1,36.3,79.9,.454,4.7,13.1,.356,31.6,66.8,.473,21.0,27.2,.772,12.3,29.9,42.2,22.0,7.3,5.5,14.9,20.4,98.2
2008-09,Seattle SuperSonics,82,241.8,38.1,85.8,.444,3.8,11.5,.333,34.3,74.3,.462,17.5,22.8,.770,11.8,32.8,44.6,21.3,6.5,4.9,16.0,20.5,97.5
2008-09,Detroit Pistons,82,240.6,36.6,79.9,.458,5.9,16.2,.366,30.6,63.7,.481,18.4,24.0,.767,11.9,29.5,41.4,22.3,7.1,5.8,11.7,20.6,97.5
2008-09,Chicago Bulls,82,241.5,36.4,83.7,.435,5.8,15.9,.363,30.6,67.8,.452,18.7,24.7,.756,12.8,30.2,43.0,22.1,7.7,5.2,14.6,21.8,97.3
2008-09,Charlotte Bobcats,82,242.4,36.1,79.9,.452,6.5,17.6,.367,29.6,62.3,.476,18.4,25.8,.714,10.9,29.8,40.6,21.3,7.5,4.9,14.7,21.7,97.1
2008-09,Milwaukee Bucks,82,242.1,36.9,82.3,.449,5.5,16.0,.344,31.4,66.2,.474,17.7,24.1,.733,12.9,28.8,41.7,21.5,6.6,4.4,14.8,21.3,97.0
2008-09,New York Knicks,82,242.4,36.2,82.4,.439,6.0,17.7,.337,30.2,64.7,.467,18.6,25.5,.727,12.5,30.0,42.5,18.7,6.4,2.6,14.5,21.5,96.9
2008-09,Houston Rockets,82,240.6,36.6,81.7,.448,7.1,20.8,.342,29.5,60.9,.485,16.4,22.5,.726,12.2,32.4,44.6,21.4,7.3,5.1,13.7,19.6,96.7
2008-09,Philadelphia 76ers,82,240.9,37.3,81.1,.460,3.7,11.6,.317,33.6,69.5,.483,18.4,26.1,.706,13.0,28.9,41.9,20.4,8.7,4.9,14.3,19.8,96.6
2008-09,Cleveland Cavaliers,82,242.1,35.8,81.7,.439,6.7,18.8,.358,29.1,62.8,.463,18.0,25.1,.717,13.3,31.3,44.6,20.0,7.1,5.2,14.0,20.9,96.4
2008-09,New Jersey Nets,82,241.8,34.8,78.7,.443,6.1,17.4,.348,28.8,61.2,.470,20.1,27.3,.736,11.1,30.7,41.9,23.5,6.4,4.8,15.0,22.6,95.8
2008-09,Minnesota Timberwolves,82,240.6,37.5,83.1,.451,5.4,15.4,.350,32.1,67.8,.474,15.2,20.6,.736,11.8,29.6,41.4,19.9,7.5,3.7,14.5,23.0,95.6
2008-09,San Antonio Spurs,82,240.6,35.8,78.3,.457,7.2,19.6,.369,28.6,58.7,.487,16.5,21.6,.761,9.4,31.9,41.3,21.0,6.4,4.1,12.6,18.7,95.4
2008-09,Portland Trail Blazers,82,242.7,35.8,79.8,.448,6.6,17.4,.377,29.2,62.4,.468,17.2,22.5,.767,11.0,29.7,40.7,21.1,5.5,4.4,12.9,20.0,95.4
2008-09,Los Angeles Clippers,82,241.5,34.4,78.6,.438,4.3,13.2,.324,30.1,65.4,.460,20.8,26.6,.781,9.8,30.4,40.1,21.1,6.8,4.9,14.4,21.3,93.8
2008-09,Miami Heat,82,241.8,34.2,77.3,.443,6.0,16.7,.358,28.3,60.5,.467,16.9,23.2,.727,9.1,28.6,37.6,20.0,7.2,4.3,14.7,20.4,91.4
2009-10,Phoenix Suns,82,240.9,41.1,81.6,.504,6.7,17.6,.383,34.4,64.0,.537,20.4,27.5,.744,11.0,30.7,41.7,23.2,7.2,5.1,15.7,20.6,109.4
2009-10,Golden State Warriors,82,242.4,39.4,86.0,.458,6.7,18.0,.373,32.7,68.0,.480,23.1,29.2,.791,11.6,30.4,42.0,20.9,7.8,6.4,14.6,22.5,108.6
2009-10,Los Angeles Lakers,82,241.2,40.3,85.1,.474,6.7,18.5,.361,33.7,66.6,.505,19.6,25.5,.770,12.4,31.5,43.9,23.3,8.8,5.1,13.5,20.7,106.9
2009-10,New York Knicks,82,241.5,38.5,86.5,.445,10.0,27.9,.360,28.5,58.6,.486,18.2,23.2,.784,11.1,31.0,42.1,21.2,7.4,2.5,14.3,20.4,105.2
2009-10,Indiana Pacers,82,241.8,39.3,86.3,.455,8.0,21.0,.378,31.3,65.3,.480,18.6,23.0,.807,11.3,32.5,43.7,21.6,7.0,5.3,14.5,23.1,105.1
2009-10,Denver Nuggets,82,240.6,37.3,79.4,.470,6.7,18.0,.371,30.6,61.4,.499,23.1,30.3,.760,11.0,30.6,41.6,22.2,8.7,6.0,15.3,22.9,104.3
2009-10,Utah Jazz,82,242.4,38.3,80.8,.475,4.8,13.7,.349,33.5,67.1,.500,22.1,28.7,.771,11.5,29.5,41.0,24.7,8.8,4.6,14.8,22.3,103.6
2009-10,Chicago Bulls,82,243.0,38.1,83.5,.457,6.0,15.8,.381,32.1,67.7,.474,19.9,25.0,.796,11.8,30.3,42.1,21.1,7.5,5.5,14.5,20.8,102.2
2009-10,Dallas Mavericks,82,241.5,38.1,82.6,.462,7.0,19.9,.350,31.2,62.7,.498,18.5,22.6,.819,11.1,31.6,42.7,21.7,7.2,5.2,12.7,19.5,101.7
2009-10,Orlando Magic,82,240.6,35.7,78.2,.457,10.0,26.2,.381,25.8,52.1,.495,19.6,27.5,.715,10.0,33.3,43.3,19.4,7.0,5.4,13.9,20.3,101.0
2009-10,Boston Celtics,82,242.4,37.5,77.2,.486,6.6,16.5,.397,30.9,60.7,.510,19.4,25.3,.765,10.6,31.5,42.1,22.7,7.6,4.7,15.6,23.1,100.9
2009-10,Sacramento Kings,82,242.7,36.5,81.5,.447,7.1,19.4,.368,29.3,62.1,.472,20.5,25.7,.798,10.2,28.9,39.1,19.7,6.9,4.3,15.4,23.3,100.6
2009-10,Cleveland Cavaliers,82,241.2,36.9,78.7,.468,8.0,20.4,.393,28.9,58.3,.495,18.6,24.5,.757,10.8,31.4,42.2,20.3,7.2,5.3,12.7,20.3,100.3
2009-10,Portland Trail Blazers,82,241.8,36.8,79.2,.465,7.3,19.0,.383,29.5,60.2,.490,18.5,24.2,.765,12.9,28.8,41.7,20.3,6.7,4.9,12.9,20.4,99.4
2009-10,Milwaukee Bucks,82,241.2,36.7,82.4,.445,6.2,17.2,.363,30.5,65.2,.467,19.7,25.2,.780,11.9,28.9,40.7,22.0,7.4,3.8,14.1,24.2,99.3
2009-10,Toronto Raptors,82,241.5,37.2,81.4,.458,5.8,15.7,.372,31.4,65.7,.478,18.7,22.7,.824,9.8,30.6,40.4,22.4,6.4,4.8,13.4,19.4,99.0
2009-10,Houston Rockets,82,241.5,36.1,79.6,.453,7.6,20.2,.375,28.5,59.4,.480,18.7,23.2,.805,10.5,32.5,43.0,20.3,6.7,4.3,14.1,18.9,98.4
2009-10,Miami Heat,82,243.4,37.0,81.0,.457,7.1,19.9,.357,29.9,61.2,.489,17.2,22.8,.754,10.1,29.4,39.5,20.4,7.9,5.5,12.5,20.7,98.3
2009-10,Atlanta Hawks,82,240.3,36.0,78.7,.458,7.3,19.9,.366,28.8,58.8,.490,18.7,25.4,.737,10.6,29.4,40.0,20.2,7.4,4.6,12.8,19.6,98.1
2009-10,New Jersey Nets,82,241.8,35.7,79.7,.448,8.0,21.2,.376,27.7,58.5,.473,18.8,24.1,.779,10.4,29.5,39.8,20.0,6.8,4.8,13.1,22.4,98.1
2009-10,Minnesota Timberwolves,82,241.5,36.4,82.5,.441,6.6,18.8,.353,29.8,63.7,.467,18.3,23.9,.769,11.9,29.8,41.7,20.4,6.2,3.9,14.2,21.8,97.8
2009-10,Philadelphia 76ers,82,240.9,36.5,79.7,.459,4.2,13.1,.318,32.4,66.6,.486,20.1,27.0,.745,12.7,28.5,41.2,20.1,8.0,5.1,14.1,20.1,97.4
2009-10,San Antonio Spurs,82,242.7,37.1,79.7,.466,7.6,19.8,.386,29.5,59.9,.492,15.2,20.0,.761,8.9,32.2,41.0,21.2,5.8,4.0,11.7,18.9,97.0
2009-10,Oklahoma City Thunder,82,241.5,36.6,81.9,.447,4.0,11.6,.346,32.6,70.3,.463,19.8,25.2,.786,12.2,30.5,42.6,20.3,7.4,4.5,16.2,20.2,97.0
2009-10,Washington Wizards,82,240.3,36.5,81.2,.450,4.8,14.6,.330,31.7,66.5,.476,18.2,23.8,.767,11.7,28.4,40.1,20.0,7.5,4.5,14.0,20.5,96.1
2009-10,New Orleans Hornets,82,240.9,35.5,77.6,.457,6.8,18.6,.364,28.7,59.0,.487,18.0,22.4,.807,9.8,29.9,39.7,19.6,7.2,4.1,12.5,20.3,95.8
2009-10,Los Angeles Clippers,82,242.4,36.0,81.7,.441,6.5,18.5,.354,29.5,63.2,.467,16.5,22.4,.736,10.9,29.0,39.8,21.0,7.0,5.9,14.9,20.1,95.1
2009-10,Detroit Pistons,82,242.7,36.4,80.0,.454,4.6,13.2,.349,31.8,66.8,.475,16.9,22.5,.751,11.6,29.9,41.4,20.6,6.0,4.6,11.9,20.9,94.2
2009-10,Memphis Grizzlies,82,241.5,34.9,77.0,.454,4.9,13.5,.360,30.1,63.5,.474,19.1,25.3,.756,10.3,28.5,38.8,17.4,7.5,4.7,15.3,21.7,93.9
2009-10,Charlotte Bobcats,82,243.0,35.0,76.8,.455,6.0,16.3,.366,29.0,60.5,.479,17.7,24.0,.740,10.8,28.9,39.7,21.2,7.1,4.8,15.6,21.4,93.6
2010-11,Phoenix Suns,82,240.6,40.7,82.8,.492,8.9,21.6,.412,31.8,61.2,.520,19.9,25.8,.770,11.1,31.9,43.0,23.3,5.8,5.1,14.8,20.9,110.2
2010-11,Golden State Warriors,82,240.6,40.6,86.5,.469,7.7,20.6,.375,32.9,65.9,.499,19.9,25.4,.782,9.2,29.2,38.4,22.4,9.3,4.1,14.7,23.0,108.8
2010-11,Denver Nuggets,82,241.2,38.1,81.4,.468,6.6,18.5,.359,31.5,62.9,.500,23.6,30.6,.772,10.8,30.5,41.4,21.0,8.3,5.1,13.9,22.5,106.5
2010-11,Utah Jazz,82,240.9,39.4,80.2,.491,5.4,14.7,.364,34.0,65.5,.519,20.2,27.2,.741,10.6,31.6,42.2,26.7,8.2,4.9,15.2,22.7,104.2
2010-11,Toronto Raptors,82,241.2,39.0,80.9,.482,6.3,17.0,.371,32.7,63.8,.512,19.7,25.8,.764,9.8,30.6,40.4,22.0,5.7,4.7,13.4,22.2,104.1
2010-11,Orlando Magic,82,240.6,36.6,78.0,.470,10.3,27.3,.375,26.4,50.6,.521,19.2,26.5,.724,9.9,33.4,43.2,19.7,6.2,5.6,14.1,19.9,102.8
2010-11,Memphis Grizzlies,82,242.7,39.3,83.8,.469,4.2,12.4,.337,35.1,71.4,.492,19.7,26.9,.733,13.0,30.4,43.5,18.8,7.9,4.9,15.2,20.2,102.5
2010-11,Houston Rockets,82,242.7,37.7,84.4,.447,7.9,22.4,.351,29.9,62.0,.481,19.0,24.7,.772,11.8,30.1,42.0,21.8,7.1,3.9,14.5,20.9,102.4
2010-11,Cleveland Cavaliers,82,241.2,37.8,77.9,.485,7.3,19.3,.381,30.5,58.6,.520,19.1,26.6,.720,9.6,32.8,42.5,22.4,6.9,5.2,13.9,19.4,102.1
2010-11,New York Knicks,82,242.4,38.1,83.9,.455,9.1,26.2,.346,29.1,57.7,.504,16.8,21.5,.782,10.2,30.2,40.4,21.6,7.1,3.7,14.0,20.0,102.1
2010-11,Dallas Mavericks,82,242.4,38.3,82.4,.464,6.8,18.3,.372,31.5,64.2,.491,18.6,22.8,.816,10.2,31.5,41.7,23.4,7.6,5.5,12.9,19.1,102.0
2010-11,Los Angeles Lakers,82,241.8,38.3,83.8,.457,6.5,19.0,.341,31.9,64.8,.492,18.5,24.2,.765,11.9,32.5,44.3,21.1,7.5,4.9,13.4,19.4,101.7
2010-11,Atlanta Hawks,82,242.1,38.8,82.9,.468,6.4,17.7,.360,32.4,65.2,.497,17.7,23.3,.759,11.8,29.9,41.7,21.8,7.2,5.0,12.0,19.9,101.7
2010-11,Oklahoma City Thunder,82,241.5,37.4,80.8,.462,5.1,15.0,.340,32.3,65.9,.490,21.7,27.0,.805,11.7,31.8,43.5,20.0,8.0,5.9,15.0,21.3,101.5
2010-11,San Antonio Spurs,82,241.2,38.4,81.2,.473,6.8,18.9,.358,31.7,62.3,.508,17.8,24.0,.740,10.8,32.0,42.8,22.3,6.3,4.6,13.6,20.4,101.4
2010-11,Indiana Pacers,82,240.3,36.8,83.2,.443,8.0,23.1,.348,28.8,60.1,.479,19.1,24.6,.775,9.6,31.9,41.5,21.1,7.1,5.4,15.0,22.5,100.8
2010-11,New Orleans Hornets,82,241.8,38.8,83.4,.464,7.0,19.2,.363,31.8,64.3,.495,15.8,20.3,.778,10.4,29.9,40.3,22.3,7.6,3.7,13.5,19.6,100.2
2010-11,Sacramento Kings,82,242.4,38.3,84.1,.456,5.9,16.9,.349,32.5,67.2,.483,17.4,24.0,.726,11.9,30.7,42.6,20.5,6.9,4.5,15.0,22.3,100.0
2010-11,Boston Celtics,82,241.2,37.1,76.8,.483,6.1,17.5,.348,31.0,59.3,.523,19.0,25.5,.746,8.7,29.9,38.6,23.5,8.5,4.9,14.9,22.1,99.2
2010-11,Minnesota Timberwolves,82,241.2,37.9,84.4,.449,4.9,14.4,.341,33.0,70.0,.471,17.5,23.5,.746,11.7,31.2,42.9,19.8,7.3,3.7,16.3,20.7,98.2
2010-11,Portland Trail Blazers,82,242.1,36.3,78.7,.461,6.0,16.9,.354,30.3,61.8,.490,19.6,24.8,.790,11.1,29.1,40.2,20.4,6.4,4.3,12.3,20.9,98.1
2010-11,Philadelphia 76ers,82,241.5,37.6,81.8,.460,5.8,16.8,.343,31.9,64.9,.491,16.7,22.0,.756,11.5,29.5,41.0,21.0,8.1,5.4,14.5,20.5,97.7
2010-11,Milwaukee Bucks,82,243.7,37.2,85.3,.436,7.9,22.1,.356,29.3,63.2,.464,15.4,20.4,.755,11.8,31.2,43.0,21.2,7.1,4.7,13.2,22.2,97.7
2010-11,Chicago Bulls,82,242.7,37.6,83.2,.451,4.3,13.0,.330,33.3,70.2,.474,18.0,23.9,.754,11.4,33.1,44.5,20.8,6.5,5.8,14.3,20.1,97.5
2010-11,Miami Heat,82,242.4,36.4,79.5,.458,6.0,17.4,.346,30.4,62.1,.489,17.7,23.5,.752,10.7,31.1,41.8,18.9,7.4,5.6,13.2,20.9,96.5
2010-11,Washington Wizards,82,241.8,36.7,81.7,.449,5.3,14.9,.353,31.4,66.8,.471,17.6,23.1,.762,11.8,30.0,41.8,19.0,6.0,5.1,14.9,21.4,96.2
2010-11,Los Angeles Clippers,82,240.3,36.6,80.5,.455,5.9,17.8,.332,30.7,62.7,.490,16.6,22.8,.730,11.3,30.5,41.8,22.1,6.5,5.7,15.7,19.3,95.7
2010-11,Charlotte Bobcats,82,242.4,34.9,76.9,.453,5.6,16.2,.346,29.2,60.7,.482,20.0,26.6,.751,10.5,30.4,40.8,20.2,7.7,5.4,15.7,19.5,95.3
2010-11,Detroit Pistons,82,241.2,35.9,80.5,.445,4.6,14.5,.314,31.3,66.0,.474,17.7,24.4,.728,12.8,27.3,40.2,19.4,7.3,3.8,13.4,22.2,94.0
2010-11,New Jersey Nets,82,241.2,34.3,79.9,.429,4.6,14.5,.318,29.7,65.5,.454,19.2,24.6,.780,10.9,28.8,39.7,18.8,7.0,4.8,14.4,20.0,92.4
2011-12,Denver Nuggets,82,240.3,38.4,80.6,.476,8.1,20.8,.388,30.3,59.9,.506,22.7,29.6,.765,9.6,32.3,42.0,22.1,7.4,4.3,14.1,21.0,107.5
2011-12,New York Knicks,82,241.2,38.3,83.7,.457,9.3,25.4,.368,29.0,58.4,.496,20.6,25.5,.809,10.3,30.1,40.5,21.4,7.6,5.8,13.7,21.3,106.5
2011-12,Houston Rockets,82,242.4,38.7,85.1,.454,8.3,22.5,.367,30.4,62.6,.486,20.3,25.4,.801,11.7,31.1,42.8,23.8,7.1,4.5,13.5,20.0,105.9
2011-12,Phoenix Suns,82,244.0,39.3,83.5,.470,8.5,22.6,.377,30.7,60.8,.505,18.0,23.6,.759,10.0,30.2,40.2,23.7,6.6,4.4,14.3,20.3,105.0
2011-12,Oklahoma City Thunder,82,244.0,37.4,80.6,.464,5.9,17.1,.347,31.5,63.5,.495,24.1,29.3,.823,11.0,31.8,42.8,20.4,8.0,5.9,14.1,22.4,104.8
2011-12,San Antonio Spurs,82,241.2,38.4,80.8,.475,8.4,21.1,.397,30.0,59.8,.503,18.5,24.2,.767,10.1,31.7,41.9,22.4,7.3,4.5,13.4,19.0,103.7
2011-12,Golden State Warriors,82,241.8,39.6,85.9,.461,8.4,21.3,.392,31.3,64.6,.484,15.7,20.7,.761,11.6,28.9,40.5,22.5,9.0,5.0,14.6,22.0,103.4
2011-12,Miami Heat,82,241.2,37.0,76.8,.481,6.7,18.0,.370,30.3,58.8,.515,21.5,27.9,.769,9.6,32.5,42.1,20.0,6.6,5.2,13.9,20.4,102.1
2011-12,Los Angeles Lakers,82,241.8,38.1,82.4,.463,6.4,18.1,.352,31.8,64.3,.494,18.8,24.1,.779,12.1,31.9,44.0,22.0,7.3,5.1,13.1,19.0,101.5
